,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
7599,0.5902990483055207,-0.209476037166764,-0.22349828565823457,-0.5172490848282749,1.6851334149207275,0.7314648848679544,-1.4266860646399369,-1.9378115769741593,-0.2420247476074105,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,0.8298045907242241,0.2592943112019018,0.420275034526251,-0.07031866989274754
9584,-0.49207672635677685,0.012657098460678608,0.0033711678458484065,2.1048241931266247,-0.5934248239015795,-0.7804927040758252,0.5472370458748733,0.921722389956959,-0.11726791805433791,-0.391644424303328,0.01151154388706261,-0.4919320078893755,-0.5054682326893317,-0.20040650015281114,1.9389933547726346,-2.1354133864015266,-0.07031866989274754
9341,-0.42939809463475964,-0.20512873463870168,-0.21650693115887915,0.648116816485014,1.6851334149207275,-0.7170093040123003,-0.3630781149982967,0.8990894128632345,-0.16779246653630217,-0.391644424303328,0.05933892172129054,-0.21544108907066103,-0.5054682326893317,0.16648235346630702,-0.3490858130411033,0.3641279295330534,-0.07031866989274754
3918,1.2022023797029617,-0.1497356862972624,-0.17176226236300454,-0.8085905601565971,-0.5934248239015795,-0.1430559257817935,-1.0987720418376048,0.39709408571357524,-0.7804299064586246,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,0.6139188332022839,-1.5677945459266258,0.3440013214364243,-0.07031866989274754
1801,2.523726475128234,-0.22518242049395693,-0.24237494280649413,-0.0802368718357916,-0.5934248239015795,-0.4350950977964633,-0.8313907692660594,-1.9378115769741593,-0.2420247476074105,-0.391644424303328,-0.27545272311830493,0.47578620797612514,0.6121257912509835,1.4190158484200035,-1.7177037374022601,0.42151237649514967,-0.07031866989274754
3879,0.19322098655504794,-0.23387702555008155,-0.24936629730584953,-0.8085905601565971,-0.5934248239015795,1.0789856412044332,1.8169722044869365,0.5450154312958352,-0.6570999478071679,-0.391644424303328,-0.27545272311830493,3.7936772338006985,3.964907863071929,-0.2718311542297519,-0.9790171676009783,0.42792440926055414,-0.07031866989274754
334,-0.7611611100317599,-0.11299396815686469,-0.11478272319325798,-0.0802368718357916,-0.5934248239015795,1.2511113197399226,-1.4042947487051527,-2.1126677937296017,0.7515579867221123,-0.391644424303328,-0.25751745643046947,-0.76842292670809,-0.7848667386744105,-1.2340413391972505,0.7629899392037501,0.398682667231692,-0.07031866989274754
115,-0.6246628686289951,-0.15520487334869565,-0.15673085018939042,-0.2259076094999527,-0.5934248239015795,-0.6526518737252666,0.8961834360716068,1.049513335854507,0.4194747070605103,-0.391644424303328,-0.21805986971723143,-0.4919320078893755,-0.5054682326893317,-0.5820754112453727,1.2641599839234292,0.11491549106759213,-0.07031866989274754
13671,-1.4886414570468691,-0.19475130279752065,-0.2088164412095882,1.9591534554624639,1.6851334149207275,-0.5499885272565456,-0.6813926494008119,0.05021299321787176,2.0209137508241346,2.5533364908203096,9.194368088058825,0.33754074856676786,0.3327272852659047,-1.1393141283624637,1.0184834047483418,0.24341997998178677,14.220974337615237
3635,-0.1399027589743164,-0.20456779237701622,-0.21755563433378247,2.3961656684549473,-0.5934248239015795,-0.8067662506358854,-0.018333220455288922,0.9524203286021959,-0.040076242203812944,-0.391644424303328,0.1454282018229008,0.47578620797612514,0.6121257912509835,-0.40205999990809155,-1.0990599405580155,0.38845859315410913,-0.07031866989274754
9337,-0.14347467557177193,0.028924424049557015,0.04776626891675525,-0.2259076094999527,-0.5934248239015795,-0.4585845790501018,-0.8035119095041896,-2.0934448699493218,0.8607881046202482,-0.391644424303328,-0.251539034201191,0.33754074856676786,0.05332877928082591,0.6004661365568184,0.3858589220694001,0.32659714304713433,-0.07031866989274754
7069,0.21091047827578008,-0.22307888701263645,-0.23573315603210654,-0.662919822492436,-0.5934248239015795,-0.6427442756212776,0.9153814565214526,0.6947223587612524,-0.4953029913844592,-0.391644424303328,-0.27545272311830493,0.47578620797612514,0.6121257912509835,-1.9160730433638167,-0.7637841058271417,0.00012758810699811616,-0.07031866989274754
8144,0.23268216039360423,-0.02156037950213449,-0.02494381787654102,-0.662919822492436,-0.5934248239015795,-0.529311792068136,-0.7111746102707306,-1.0877124525916404,-0.9889166171404169,-0.391644424303328,-0.27545272311830493,0.19929528915741065,0.3327272852659047,1.5747700535125655,0.08265241019414589,0.29759318563965514,-0.07031866989274754
14357,0.03903325343155099,-0.23485867450803113,-0.2518132713806239,-0.2259076094999527,-0.5934248239015795,-0.7036811886950793,0.7852212111020552,0.5649123002907428,-0.6380388121897056,-0.391644424303328,-0.27545272311830493,4.346659071438127,4.523704875042087,0.2205986437307976,-1.20508479549438,0.41806262796268895,-0.07031866989274754
14612,-0.2695123040819884,-0.23598055903140205,-0.2525124068305595,0.3567753411566917,-0.5934248239015795,-0.42551904792846484,-0.8424063425831316,0.3522411830462405,-0.8122654405743909,-0.391644424303328,-0.27545272311830493,1.028768045613554,1.1709228032211412,0.5043588918453236,-1.3914256809493748,0.40377504509212175,-0.07031866989274754
2162,-0.8560720367641497,-0.17091125667588855,-0.1867936745366187,-0.0802368718357916,-0.5934248239015795,-0.17282106398144423,-1.0768171834116906,-0.7563048993908804,2.1198560578017993,-0.391644424303328,-0.251539034201191,-0.3536865484800183,-0.5054682326893317,-1.0909392004094651,-0.4085704355051089,0.3276418052408363,-0.07031866989274754
