,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
9733,2.6553771154344523,0.6633501220158137,0.623504311938673,0.3567753411566917,1.6851334149207275,-0.2920320300296158,-0.9781265581614973,0.11325685330119668,-0.9470088641171759,-0.391644424303328,-0.26588724755145937,-0.6301774672987327,-0.5054682326893317,0.3298741506246222,0.16007053557083303,-0.21327491143631286,-0.07031866989274754
4891,-0.8080212539650455,-0.1585705269188084,-0.16756744966339132,-0.5172490848282749,-0.5934248239015795,-0.8067662506358854,-0.018333220455288922,-1.6505946535182436,1.6752613404709873,-0.391644424303328,-0.251539034201191,-0.4919320078893755,-0.5054682326893317,-0.49964208998400644,1.325220768927163,0.31996498496783066,-0.07031866989274754
8937,0.23030088266196722,-0.031376869081630065,-0.03752825597538073,-0.5172490848282749,-0.5934248239015795,-0.2865769262824852,1.3719170668785874,0.6860221802641884,1.5528967077331826,-0.391644424303328,-0.03631583394716532,-0.6301774672987327,-0.5054682326893317,-0.48523074385166853,0.5983864449955086,-0.4927337792567789,-0.07031866989274754
1413,1.0424016347834633,-0.153802517694482,-0.17036399146313347,-0.2259076094999527,-0.5934248239015795,-0.6622912474663867,-0.48800418823221725,0.7449836922168162,-0.42947908089867604,-0.391644424303328,-0.26947430088902646,-0.4919320078893755,-0.5054682326893317,-0.4295447967350449,-0.6938372391033499,0.23594138277578516,-0.07031866989274754
5620,1.2029677904024165,-0.03109639795078735,-0.03962566232518736,-0.5172490848282749,-0.5934248239015795,-0.49921356895088964,-0.752142107395397,0.921722389956959,-0.11726791805433791,-0.391644424303328,-0.22762534528407702,-0.21544108907066103,-0.2260697267042529,-0.5123468293375135,-0.13515587777649368,0.31938401335547517,-0.07031866989274754
6637,1.0037058716443616,0.42705319428081306,0.42425070870704384,0.5024460788208528,-0.5934248239015795,-0.7480174515889881,-0.27534271604331223,0.44083880152759436,-0.7470490261668354,-0.391644424303328,-0.17979796744984908,0.6140316673854823,0.6121257912509835,-0.39571816484108346,-0.7088356046881094,0.02028481143140302,-0.07031866989274754
13563,3.529306042945238,0.7142556322637692,0.5434533029210535,0.2111046034925306,-0.5934248239015795,0.8371030681147336,1.8229251707605885,-1.8208397944912957,-0.42947908089867637,-0.391644424303328,-0.26349587865974794,-0.4919320078893755,-0.5054682326893317,-1.6307009999581743,-0.4455482015454806,0.11134653718152011,-0.07031866989274754
1206,-0.7917775380099502,-0.13374883183922676,-0.14204900574074406,-0.5172490848282749,-0.5934248239015795,-0.43984467651053816,-0.8258536348466969,0.8210889327067713,-0.314216015055767,2.5533364908203096,-0.26588724755145937,-0.4919320078893755,-0.5054682326893317,-0.256872008390626,0.27435473042995795,0.1111217875792473,-0.07031866989274754
2943,2.4774616506278577,-0.21326239743314088,-0.22804266608281556,0.648116816485014,1.6851334149207275,-0.8211911990025913,0.15887122409442128,-0.7969140677791196,-1.066729080764758,-0.391644424303328,-0.2467562964177682,0.19929528915741065,-0.2260697267042529,2.0356381606745155,-1.3159436292435385,0.3831017558976208,-0.07031866989274754
3826,-0.08674923817884723,-0.2349989100734525,-0.2514637036556562,-0.0802368718357916,-0.5934248239015795,0.5373708115833346,-1.3969770262051266,0.7118481272325892,-0.473654981582963,-0.391644424303328,-0.26947430088902646,1.1670135050229113,1.1709228032211412,0.34493864256120427,-1.1618334061167344,0.430177559252968,-0.07031866989274754
5257,-1.391859526382479,-0.2244812426668501,-0.2360827237570743,7.203300011372264,1.6851334149207275,-0.7644497681797572,0.6094434108028627,0.9426253915073198,-0.06598400200391803,-0.391644424303328,5.616880226058575,-0.21544108907066103,-0.2260697267042529,-0.2750020717632567,-0.17583824632166464,0.3983586457738983,-0.07031866989274754
13786,0.8899148143254213,-0.15955217587675796,-0.1759570750626178,-0.662919822492436,-0.5934248239015795,-0.7009230358625166,-0.40298341002181165,-1.0619361335875728,-0.9982806282762134,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,2.027663461096899,-0.584728318095152,0.3492647359752814,-0.07031866989274754
4148,2.8771761270097858,0.04799646094686269,0.005468574195655009,-0.2259076094999527,-0.5934248239015795,-0.7544178162850541,-0.254871109741116,-0.14497636318317708,-1.0382860959874918,-0.391644424303328,-0.26110450976803656,0.19929528915741065,0.05332877928082591,1.7520043278769397,-0.2594431199350115,-0.045692982525795546,-0.07031866989274754
7197,0.8010421275553968,-0.21564640204530408,-0.22244958248333124,-0.662919822492436,-0.5934248239015795,-0.5418008318456293,-0.6933562533691926,0.835119322588987,-0.2903910382083129,-0.391644424303328,-0.27545272311830493,-0.9066683861174472,-0.7848667386744105,1.7684909921292138,-0.419560135732915,-0.35341095259147787,-0.07031866989274754
3327,0.12577979936975667,-0.21059792169013494,-0.21685649888384692,-0.3715783471641138,-0.5934248239015795,0.9430234625609916,-1.435367363923976,-0.5379280511372388,2.13511465280744,-0.391644424303328,-0.23958218974263398,-0.21544108907066103,-0.2260697267042529,0.45104323192151813,0.13840760869603277,-0.8148763401261953,-0.07031866989274754
5033,-0.6111406129386278,-0.13346836070838403,-0.13016370309183986,1.5221412424699805,-0.5934248239015795,0.6414412612021984,-1.4155470551916616,0.8990894128632345,-0.16779246653630217,2.5533364908203096,1.0924102829406137,-0.21544108907066103,-0.2260697267042529,-0.6145957515308473,0.29743868573624715,-0.39911494446248685,-0.07031866989274754
