EVENT_ID,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,casualties,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
758200,55312.0,3.8,1.8,1.0,0,-0.9939609554551797,0.10973431109104535,0.6287628145958344,-0.777597146973627,0,0,0.0,4.0,4.0,47.1389,-104.8875,0.9952542202192878,0
759128,35231.0,9.8,4.3,2.0,0,-0.7518398074789773,-0.6593458151000691,0.8631421280499114,-0.5049610547215204,0,0,30.0,4.0,4.0,34.932500000000005,-99.32300000000001,0.9933036061091001,0
748000,40091.0,29.8,13.2,10.0,0,-0.02355976483361034,-0.9997224302180006,0.854322169749827,-0.5197438121555155,0,0,4950.0,2.5,2.0,35.35085,-93.92705000000001,0.9826028016267511,0
754200,44357.0,49.0,20.9,4.0,1,-0.9807852804032303,-0.19509032201612866,0.6807734094770161,-0.7324940716135789,0,0,200.0,2.0,2.0,37.4839,-93.28415000000001,0.9892747622235022,0
754204,44357.0,49.0,20.9,1.0,1,-0.9822872507286887,-0.18738131458572463,0.6807734094770161,-0.7324940716135789,0,0,200.0,2.5,2.0,37.50205,-93.2627,0.9892747622235022,0
745660,44607.0,1.1,0.7,5.0,0,-0.9003187714021936,-0.43523109937232723,0.7961828637826158,-0.6050560696488488,0,0,0.0,1.0,1.0,46.905,-109.78,0.9995723343062728,0
753537,51183.0,35.5,15.0,1.0,1,-0.9939609554551796,-0.10973431109104571,0.5737722679043246,-0.8190148866680801,0,0,0.0,2.0,2.0,40.91135,-87.34375,0.9958358120166567,0
754662,51260.0,12.7,6.6,2.0,0,-0.3090169943749469,-0.9510565162951538,0.5595892624101765,-0.8287700871745038,0,0,0.0,2.5,2.0,42.8573,-94.5853,0.9975460546780494,0
747603,53829.0,50.4,22.2,1.0,0,-0.9927573419294456,0.12013683883464653,0.854322169749827,-0.5197438121555155,0,0,0.0,3.5,3.0,41.55025,-93.2484,0.9965345994324383,0
747607,53829.0,50.4,22.2,1.0,0,-0.9892723329629883,0.1460830285624112,0.854322169749827,-0.5197438121555155,0,0,0.0,4.0,4.0,41.602850000000004,-93.1412,0.9965345994324383,0
759730,73077.0,20.0,9.0,2.0,0,-0.026176948307873177,-0.9996573249755573,0.5595892624101765,-0.8287700871745038,0,0,0.0,22.0,22.0,40.1419,-111.13104999999999,0.9747178666489772,0
759732,57875.0,8.7,3.0,2.0,0,-0.5336145159156115,-0.8457278217039733,0.5595892624101765,-0.8287700871745038,0,0,0.0,0.0,0.0,41.97,-112.7131,0.8538084085762009,0
749099,35494.0,61.6,28.4,15.0,0,-1.0,-1.8369701987210297e-16,0.717676913675962,-0.6963762255968722,0,0,250.0,2.5,1.0,36.611599999999996,-90.29255,0.9938196540723042,0
759647,47407.0,24.5,10.7,0.0,0,-0.9976842788356053,0.06801529066524818,0.6016240632249226,-0.7987793728863649,0,0,0.0,6.0,6.0,35.398,-99.815,0.9976436489147509,0
756272,82370.0,378.0,145.6,21.0,1,0.9494254776419039,-0.31399245596740477,0.6680638642135335,-0.7441039398713607,0,0,250.0,3.5,2.0,30.62695,-97.83160000000001,0.9857727160537357,0
745466,66561.0,115.4,51.1,1.0,0,-0.3559226163891591,-0.9345154311955985,0.6932812268869777,-0.7206671495538609,0,0,0.0,8.0,8.0,40.3134,-105.6482,0.9855919816245563,0
746060,86693.0,12.5,4.8,1.0,0,-0.8849876374630418,-0.46561452032511164,0.6551563572090853,-0.7554933140726803,0,0,0.0,13.0,13.0,39.4,-104.17,0.9999081587449081,0
759431,41786.0,39.8,19.3,1.0,0,-0.5135412520581698,-0.8580649057236447,0.5595892624101765,-0.8287700871745038,0,0,0.0,1.0,1.0,33.5514,-80.69595000000001,0.9711322869955156,0
746510,64116.0,431.6,183.3,1.0,0,-0.7343225094356856,-0.6788007455329417,0.7295575540864875,-0.6839194216246106,0,0,0.0,2.0,2.0,40.3113,-76.94800000000002,0.9912047973832456,0
745811,44834.0,49.2,23.7,1.0,1,-0.9775999377647908,-0.2104717598213051,0.7526668275320084,-0.6584015846980488,0,0,0.0,1.5,1.0,39.949799999999996,-78.66995,0.9954666587996971,0
751392,54273.0,137.6,56.1,3.0,0,0.28401534470392265,0.958819734868193,0.854322169749827,-0.5197438121555155,0,0,100.0,2.0,1.0,37.06175,-93.19800000000001,0.9979425693052625,0
751396,33121.0,16.8,8.0,2.0,0,0.3705574375098362,0.9288095528719242,0.854322169749827,-0.5197438121555155,0,0,0.0,1.5,1.0,36.84545,-92.59615,0.9988092315246746,0
751385,50227.0,130.8,56.4,5.0,0,-0.9933727656003964,0.11493715049286636,0.5160623910158528,-0.8565509959010036,0,0,300.0,1.0,0.0,37.45835,-89.5188,0.9867137399372355,0
754663,55561.0,156.3,64.2,3.0,0,-0.6252426563357049,-0.78043040733833,0.545240438540651,-0.8382797052177744,0,0,0.0,4.0,4.0,42.05545,-93.55375,0.9985531247276215,0
759673,58021.0,81.4,41.6,19.0,0,-0.8400935538989416,0.5424415366631192,0.8452490573530633,-0.5343725582809786,0,0,2000.0,2.5,2.0,43.19585,-72.23755,0.9734053153136831,0
759670,57286.0,109.1,49.2,1.0,0,-0.8415107819453063,0.5402403204776549,0.8452490573530633,-0.5343725582809786,0,0,0.0,0.5,0.0,43.15045,-72.43945,0.9692223288986421,0
760342,61156.0,23.9,8.0,5.0,0,-0.7621036088037378,-0.6474550868194019,0.5160623910158528,-0.8565509959010036,0,0,30.0,18.0,18.0,43.6695,-112.53,0.9890825547002904,0
754419,78604.0,18.1,8.0,5.0,0,-0.741390500931742,-0.6710738596668631,0.5160623910158528,-0.8565509959010036,0,0,0.0,5.0,5.0,46.8112,-102.32015,0.9959334124265962,0
754756,67375.0,1.8,1.1,3.0,0,-0.11233611576153553,-0.9936702657801585,0.5160623910158528,-0.8565509959010036,0,0,0.0,5.0,5.0,47.109899999999996,-102.61655,0.9646596607173734,0
756991,60575.0,24.2,11.3,3.0,0,-0.9945218953682733,0.10452846326765387,0.5307300481619334,-0.8475409228928311,0,0,0.0,2.5,2.0,43.5146,-92.1997,0.9990836223596143,0
760380,46744.0,4.2,2.3,1.0,0,-0.9510565162951536,0.30901699437494723,0.8064799463209448,-0.5912614448635781,0,0,0.0,2.0,2.0,44.039699999999996,-97.62889999999999,0.9971674855314462,0
761866,52844.0,8.0,3.9,4.0,0,-0.9092361090470685,-0.41628079226040127,0.6016240632249226,-0.7987793728863649,0,0,0.0,2.0,2.0,41.73,-98.27,0.9990250574779546,0
743852,52808.0,8.5,3.9,29.0,0,-0.9942448326331055,0.10713175431387302,0.8717063187093219,-0.49002866642905923,0,1,12320.0,3.5,2.0,39.034549999999996,-97.81975,0.9991543516233676,1
743853,43921.0,6.9,4.0,8.0,0,-0.9177546256839813,-0.3971478906347803,0.8717063187093219,-0.49002866642905923,0,0,625.0,7.5,7.0,39.99185,-97.6334,0.9957248941633701,0
743854,42431.0,13.3,6.5,21.0,0,-0.9942448326331054,-0.10713175431387427,0.8717063187093219,-0.49002866642905923,0,0,1800.0,4.5,2.0,39.4437,-97.6687,0.9963091407958329,0
754765,65021.0,14.3,6.3,2.0,0,-0.9753423205085126,-0.22069743502150163,0.5160623910158528,-0.8565509959010036,0,0,0.0,8.0,8.0,46.9357,-101.82735,0.9901410984605103,0
744693,46290.0,30.9,13.0,14.0,0,-0.7431448254773944,-0.6691306063588581,0.9995462806873573,-0.030120304846908114,0,1,1000.0,2.0,2.0,38.91355,-88.90205,0.9877850387404528,0
756144,47828.0,24.3,11.0,1.0,0,-0.9092361090470685,-0.41628079226040127,0.545240438540651,-0.8382797052177744,0,0,0.0,5.0,5.0,35.5,-100.57,0.9963844920534148,0
748001,46074.0,21.1,9.4,2.0,1,-0.40434359552874477,-0.9146071597986137,0.6807734094770161,-0.7324940716135789,0,0,100.0,3.5,3.0,36.6451,-96.5779,0.9749953341406357,0
748002,46074.0,21.1,9.4,1.0,1,-0.5090414157503712,-0.8607420270039436,0.6807734094770161,-0.7324940716135789,0,0,0.0,4.0,4.0,36.681650000000005,-96.48855,0.9749953341406357,0
760377,51586.0,21.8,7.7,30.0,0,-0.7071067811865475,-0.7071067811865477,0.5160623910158528,-0.8565509959010036,0,0,300.0,10.0,4.0,43.53235,-112.6789,0.9875354294688292,0
767655,43570.0,2974.4,1342.5,2.0,0,-0.1460830285624125,0.9892723329629882,-0.4862727071086902,-0.8738071036110807,0,0,0.0,1.5,1.0,42.199,-83.25675000000001,0.9099125884521616,0
743855,42431.0,13.3,6.5,24.0,0,-0.9992290362407229,0.039259815759068645,0.8717063187093219,-0.49002866642905923,0,0,210.0,4.0,4.0,39.4688,-97.5423,0.9963091407958329,0
743856,50291.0,13.2,6.3,19.0,0,-0.9892723329629883,0.1460830285624112,0.8717063187093219,-0.49002866642905923,0,0,550.0,2.0,0.0,39.27615,-97.22395,0.9842892007321536,0
743857,48687.0,11.2,5.4,3.0,0,-0.9025852843498606,-0.43051109680829514,0.8631421280499114,-0.5049610547215204,0,0,60.0,6.5,6.0,39.589600000000004,-96.6942,0.994553148236126,0
743858,48687.0,11.2,5.4,9.0,0,-0.9208454801410262,-0.38992768778818837,0.8631421280499114,-0.5049610547215204,0,0,420.0,4.0,3.0,39.7054,-96.4541,0.994553148236126,0
743859,43600.0,39.8,18.0,0.0,0,-0.9930684569549263,0.11753739745783724,0.8631421280499114,-0.5049610547215204,0,0,0.0,3.0,3.0,38.2829,-95.998,0.9907063197026023,0
743860,52808.0,8.5,3.9,0.0,0,-0.7163019434246539,-0.6977904598416805,0.8631421280499114,-0.5049610547215204,0,0,0.0,2.0,2.0,39.022,-97.915,0.9991543516233676,0
756422,76323.0,206.3,95.1,2.0,0,-0.5962248749656155,-0.8028174751911148,0.7295575540864875,-0.6839194216246106,0,0,0.0,1.0,1.0,41.92935,-73.05845,0.9745913441178962,0
756145,47476.0,5.9,3.0,1.0,0,-0.9717554303051125,-0.23599021944251378,0.545240438540651,-0.8382797052177744,0,0,0.0,3.0,3.0,35.48,-100.43,0.9989513697732336,0
744228,50291.0,13.2,6.3,19.0,0,-0.9917831801295778,0.12793015130164412,0.8717063187093219,-0.49002866642905923,0,0,1600.0,5.5,4.0,39.5089,-97.27420000000001,0.9842892007321536,0
744392,57224.0,13.7,6.3,0.0,0,-0.9910997473659747,0.13312133852655275,0.8631421280499114,-0.5049610547215204,0,0,0.0,3.0,3.0,38.408,-95.91,0.9585072390649605,0
744393,54760.0,23.1,10.6,0.0,0,-0.9631625667976582,0.2689198206152655,0.8631421280499114,-0.5049610547215204,0,0,0.0,3.0,3.0,38.436,-95.723,0.9800930749461693,0
747734,43921.0,6.9,4.0,2.0,0,-0.9573194975320675,0.28903179694447095,0.545240438540651,-0.8382797052177744,0,0,0.0,0.0,0.0,39.822,-97.62610000000001,0.9957248941633701,0
762443,51812.0,28.2,10.2,4.0,0,-0.9978589232386035,0.06540312923014326,0.6932812268869777,-0.7206671495538609,0,0,0.0,7.0,7.0,38.25505,-100.7885,0.99946264211197,0
762444,49932.0,2.7,1.2,7.0,0,-0.9896513868196702,0.14349262199117904,0.6932812268869777,-0.7206671495538609,0,0,0.0,8.0,8.0,38.066649999999996,-101.58955,0.998877339294127,0
762446,49932.0,2.7,1.2,5.0,0,-0.9534541723190012,0.30153795994449595,0.6932812268869777,-0.7206671495538609,0,0,0.0,12.5,12.0,38.145849999999996,-101.6188,0.998877339294127,0
762451,49932.0,2.7,1.2,4.0,0,-0.9469301294951057,0.3214394653031615,0.6932812268869777,-0.7206671495538609,0,0,0.0,19.0,19.0,38.2332,-101.57855,0.998877339294127,0
762458,64274.0,6.9,2.7,9.0,0,-0.7836934573258396,-0.6211477802783105,0.545240438540651,-0.8382797052177744,0,0,300.0,3.0,3.0,37.678200000000004,-100.24915,0.9995053491314851,0
762466,47175.0,30.8,10.9,1.0,0,-0.7981100233340115,-0.6025117348681133,0.545240438540651,-0.8382797052177744,0,0,0.0,7.0,7.0,37.68455,-100.21295,0.9992630199803473,0
754088,59591.0,252.1,108.8,2.0,0,-0.92783625389892,0.37298778257580895,0.5307300481619334,-0.8475409228928311,0,0,0.0,2.0,2.0,40.03975,-84.3031,0.9924815700825074,0
